date,compound,neg,neu,pos
2016-04-12,-0.07274,0.07880000000000001,0.9044000000000001,0.016800000000000002
2016-04-13,0.0,0.0,1.0,0.0
2016-04-14,0.4404,0.17,0.519,0.311
2016-04-21,-0.1366,0.058,0.942,0.0
2016-04-26,0.3994,0.0,0.8474999999999999,0.15250000000000002
2016-05-03,0.0593,0.0,0.9696666666666666,0.030333333333333334
2016-05-10,0.0,0.0,1.0,0.0
2016-05-11,0.0,0.0,1.0,0.0
2016-05-12,0.296,0.0,0.864,0.136
2017-01-05,0.09176,0.0,0.9648,0.035199999999999995
2017-01-09,0.0,0.0,1.0,0.0
2017-01-10,0.0,0.0,1.0,0.0
2017-01-11,0.2732,0.0,0.741,0.259
2017-01-12,0.23604999999999998,0.0,0.86725,0.13275
2017-01-17,0.033716666666666666,0.0,0.9721666666666667,0.027833333333333335
2017-01-24,0.0,0.0,1.0,0.0
2017-01-26,0.6249,0.102,0.605,0.293
2017-01-31,-0.1307,0.226,0.581,0.1925
2017-02-01,0.0,0.0,1.0,0.0
2017-02-02,0.0,0.0,1.0,0.0
2017-02-08,0.296,0.0,0.761,0.239
2017-02-09,0.4588,0.0,0.75,0.25
2017-02-13,-0.3818,0.224,0.658,0.118
2017-02-21,0.0,0.0,1.0,0.0
2017-02-22,0.0,0.0,1.0,0.0
2017-02-23,0.296,0.0,0.885,0.115
2017-02-28,0.2732,0.0,0.826,0.174
2017-03-02,0.0,0.0,1.0,0.0
2017-03-08,0.0,0.0,1.0,0.0
2017-03-10,0.41695000000000004,0.0,0.834,0.16599999999999998
2017-03-13,0.296,0.0,0.905,0.095
2017-03-15,0.015333333333333329,0.053,0.8766666666666666,0.07033333333333334
2017-03-16,0.1359125,0.045625,0.876375,0.07787499999999999
2017-03-17,0.03334545454545455,0.06518181818181817,0.8759090909090907,0.05890909090909091
2017-03-21,0.104875,0.0,0.932125,0.067875
2017-03-22,-0.5267,0.405,0.595,0.0
2017-03-24,0.0,0.0,1.0,0.0
2017-03-27,0.48385,0.0,0.762,0.238
2017-04-07,0.0,0.0,1.0,0.0
2017-04-10,0.0,0.0,1.0,0.0
2017-04-12,0.802,0.0,0.625,0.375
2017-04-13,0.0,0.0,1.0,0.0
2017-04-19,0.20095,0.0,0.919,0.081
2017-05-02,0.0,0.0,1.0,0.0
2018-01-02,0.0,0.0,1.0,0.0
2018-01-05,0.0,0.0,1.0,0.0
2018-01-09,0.0,0.0,1.0,0.0
2018-01-18,0.0,0.0,1.0,0.0
2018-01-22,0.23276666666666668,0.0,0.8323333333333333,0.16766666666666666
2018-01-23,-0.1028375,0.094,0.9059999999999999,0.0
2018-01-24,0.0,0.0,1.0,0.0
2018-02-02,0.872,0.0,0.377,0.623
2018-02-07,0.0,0.0,1.0,0.0
2018-02-08,0.836,0.0,0.657,0.343
2018-02-21,0.5647,0.125,0.579,0.296
2018-02-28,0.4588,0.0,0.718,0.28200000000000003
2018-03-07,0.0,0.0,1.0,0.0
2018-03-12,-0.5552666666666667,0.42333333333333334,0.5563333333333333,0.02
2018-03-14,0.2231,0.0885,0.756,0.156
2018-03-15,0.25651818181818187,0.02554545454545455,0.8595454545454547,0.115
2018-03-16,0.1918888888888889,0.06833333333333333,0.7937777777777777,0.13766666666666666
2018-03-20,0.34,0.0,0.854,0.146
2018-03-21,0.0,0.0,1.0,0.0
2018-03-26,0.2516,0.0,0.863,0.137
2018-03-27,0.2248,0.0,0.91275,0.08725
2018-03-28,0.08246666666666667,0.041,0.874,0.085
2018-04-03,0.5106,0.0,0.83,0.17
2018-04-05,0.26353333333333334,0.0,0.9046666666666666,0.09533333333333333
2018-04-09,0.5423,0.0,0.836,0.164
2018-04-13,0.0,0.0,1.0,0.0
2018-04-17,0.0,0.0,1.0,0.0
2018-04-25,0.0,0.0,1.0,0.0
2018-04-26,0.0,0.0,1.0,0.0
2018-05-03,0.0,0.0,1.0,0.0
2018-05-04,0.296,0.0,0.896,0.104
2019-01-07,0.55925,0.0,0.754,0.246
2019-01-16,0.6124,0.0,0.545,0.455
2019-01-17,0.5106,0.0,0.708,0.292
2019-01-23,-0.3836333333333333,0.2563333333333333,0.7436666666666666,0.0
2019-01-24,-0.1366,0.065,0.935,0.0
2019-01-28,0.21075,0.0,0.9325,0.0675
2019-02-04,0.4019,0.0,0.69,0.31
2019-02-05,0.0,0.0,1.0,0.0
2019-02-06,-0.26335,0.2025,0.7975,0.0
2019-02-15,0.2612333333333333,0.0,0.8286666666666666,0.17133333333333334
2019-02-21,0.296,0.0,0.891,0.109
2019-03-06,0.0,0.0,1.0,0.0
2019-03-11,-0.3182,0.214,0.581,0.205
2019-03-13,0.17048333333333332,0.04700000000000001,0.8153333333333332,0.13749999999999998
2019-03-14,0.10681111111111113,0.08233333333333334,0.7933333333333332,0.1242222222222222
2019-03-15,0.1795888888888889,0.051888888888888894,0.8097777777777779,0.13822222222222222
2019-03-19,0.0,0.0,1.0,0.0
2019-03-26,0.16299999999999998,0.12062500000000001,0.6592499999999999,0.22012500000000002
2019-03-27,0.04487499999999999,0.03725,0.888,0.075
2019-03-28,0.296,0.0,0.879,0.121
2019-04-03,0.0,0.0,1.0,0.0
2019-04-05,0.0,0.0,1.0,0.0
2019-04-15,0.6369,0.0,0.756,0.244
2019-04-23,0.6908,0.0,0.695,0.305
2019-04-29,0.036580000000000015,0.11420000000000001,0.8155999999999999,0.0702
2019-05-01,0.0,0.0,1.0,0.0
2019-05-14,0.0,0.0,1.0,0.0
2020-01-07,0.3264333333333333,0.0,0.7313333333333333,0.26866666666666666
2020-01-08,0.2294,0.0,0.8845000000000001,0.1155
2020-01-10,0.054424999999999994,0.04925,0.88825,0.0625
2020-01-11,0.4153,0.0,0.7965,0.20350000000000001
2020-01-13,0.29131999999999997,0.0,0.9006000000000001,0.0994
2020-01-14,0.29147500000000004,0.05225,0.6519999999999999,0.29575
2020-01-15,0.074,0.0,0.955,0.045
2020-01-16,0.028900000000000002,0.0,0.9855714285714285,0.01442857142857143
2020-01-17,0.100475,0.0,0.9595,0.0405
2020-01-20,0.0,0.0,1.0,0.0
2020-01-21,0.0,0.0,1.0,0.0
2020-01-24,0.0,0.0,1.0,0.0
2020-01-27,-0.027759999999999986,0.1082,0.8024000000000001,0.08940000000000001
2020-01-28,0.0,0.0,1.0,0.0
2020-01-30,0.8979,0.0,0.314,0.686
2020-01-31,0.0,0.0,1.0,0.0
2020-02-02,0.4588,0.0,0.7,0.3
2020-02-03,0.6124,0.0,0.615,0.385
2020-02-04,0.1147,0.0,0.9530000000000001,0.047
2020-02-05,0.0,0.0,1.0,0.0
2020-02-07,0.17,0.0,0.8945000000000001,0.1055
2020-02-10,-0.4588,0.367,0.467,0.167
2020-02-11,-0.2732,0.189,0.811,0.0
2020-02-14,-0.14245,0.196,0.6055,0.1985
2020-02-15,0.296,0.146,0.556,0.299
2020-02-18,0.47635,0.056,0.6185,0.3255
2020-02-19,0.19074,0.0,0.9364000000000001,0.0636
2020-02-21,0.09664999999999999,0.0745,0.842,0.0835
2020-02-24,0.35750000000000004,0.0,0.805,0.195
2020-02-26,0.1101,0.0,0.96825,0.03175
2020-02-27,0.148,0.0,0.9455,0.0545
2020-02-28,0.482,0.0,0.6625,0.3375
2020-03-02,0.12123333333333335,0.06766666666666667,0.806,0.12633333333333333
2020-03-03,-0.14697142857142856,0.107,0.893,0.0
2020-03-04,0.0,0.0,1.0,0.0
2020-03-05,0.381625,0.0,0.80325,0.19674999999999998
2020-03-06,0.11864285714285713,0.10585714285714286,0.7428571428571429,0.15128571428571427
2020-03-08,-0.3818,0.126,0.874,0.0
2020-03-09,-0.18076666666666666,0.052,0.948,0.0
2020-03-10,-0.05746,0.08,0.8864000000000001,0.033800000000000004
2020-03-11,-0.11332857142857143,0.12671428571428572,0.8485714285714285,0.024714285714285713
2020-03-12,0.12224444444444445,0.11716666666666667,0.7638333333333333,0.11905555555555554
2020-03-13,0.128432,0.047560000000000005,0.8555200000000001,0.09684000000000001
2020-03-14,0.37739999999999996,0.0,0.9085000000000001,0.0915
2020-03-15,0.65595,0.0,0.5985,0.40149999999999997
2020-03-16,0.20436,0.038400000000000004,0.8224,0.13899999999999998
2020-03-17,0.15355,0.0,0.9025000000000001,0.0975
2020-03-18,0.0,0.0,1.0,0.0
2020-03-19,0.159175,0.0315,0.888,0.0805
2020-03-20,0.04046,0.0,0.9469999999999998,0.053000000000000005
2020-03-21,0.0,0.0,1.0,0.0
2020-03-23,0.3454,0.0,0.8474999999999999,0.1525
2020-03-24,0.2553,0.068,0.7665,0.1655
2020-03-25,0.31139999999999995,0.0,0.8250000000000001,0.17500000000000002
2020-03-26,0.0256,0.06,0.8714000000000001,0.0686
2020-03-27,0.4478857142857143,0.0,0.7050000000000001,0.29500000000000004
2020-03-28,0.0,0.0,1.0,0.0
2020-03-29,0.0,0.0,1.0,0.0
2020-03-31,-0.27895000000000003,0.17683333333333331,0.7838333333333333,0.03933333333333333
2020-04-02,0.4676666666666667,0.0,0.8183333333333334,0.18166666666666667
2020-04-03,0.212975,0.0,0.90425,0.09575
2020-04-05,0.0,0.0,1.0,0.0
2020-04-06,-0.1998,0.18366666666666667,0.8163333333333332,0.0
